ID,name_product,price_product,number_purchaser,name_store,address
380,美拉德堆堆帽子女冬季网红大头围显脸小毛线帽保暖针织冷帽高级感,36.80元,5000+人收货,渐渐青旗舰店,广东
381,灰色针织帽男款冷帽子女士秋冬2023新款大头围美式高级感粗线1277,19.80元,5000+人收货,苏宁易购官方旗舰店,江苏
382,儿童帽子围巾一体女童冬季加厚保暖防风护耳帽宝宝加绒手套围脖,23.80元,5000+人收货,浅萌旗舰店,浙江
383,日系毛绒渔夫帽子女秋冬季显脸小彩色兔毛针织帽大头围保暖毛线帽,38.00元,5000+人收货,茉娇婷旗舰店,浙江
384,巴拉克拉法帽子男士护耳头套防风面罩护脸护脖保暖针织毛线冷帽,14.90元,5000+人收货,森下户外,浙江
385,帽子女冬天防风面罩骑行防寒加绒厚头套电动车保暖神器雷锋棉帽男,29.00元,5000+人收货,dulin度琳旗舰店,浙江
386,帽子女士冬季2023新款保暖骑车防风防寒加厚护颈脖套围脖一体面罩,2.64元,5000+人收货,天天特卖工厂店,浙江
387,儿童冬季帽子围脖一体帽两件套婴儿可爱毛绒男女童宝宝保暖护耳厚,29.80元,5000+人收货,慕佩奇旗舰店,浙江
388,护耳针织毛线帽子女秋冬季户外保暖套头帽骑车防风防寒加厚包头帽,25.00元,5000+人收货,台柔旗舰店,浙江
389,大头围毛线帽子女2023秋冬季新款保暖显脸小针织堆堆百搭护耳冷帽,19.80元,5000+人收货,cgediao旗舰店,浙江
390,兔毛针织帽女秋冬2023新款大头围保暖加厚毛线帽子显脸小包头冷帽,29.80元,5000+人收货,黑眼豆豆zhou,浙江
391,毛绒兔子耳朵帽子围巾手套一体帽三件套可爱女冬季加厚围脖保暖,29.61元,5000+人收货,问香坊,浙江
392,[THE HOBOO] 日系原创半边圆毛线帽女秋冬冷帽男保暖针织帽子潮牌,39.00元,5000+人收货,THE HOBOO,广东
393,美式拼色毛线帽男冬天加厚保暖护耳针织帽男士冷帽女包头帽子潮流,21.80元,5000+人收货,零冒潮品,浙江
394,jeep吉普雷锋帽男士冬天骑车电动车防风防寒帽保暖东北套头帽子男,59.90元,5000+人收货,Jeep西岛专卖店,浙江
395,中老年帽子女冬天毛线棉帽奶奶妈妈护耳保暖老人老太太兔毛针织帽,28.00元,5000+人收货,艾丹尼旗舰店,浙江
396,小熊帽子围巾一体男冬季可爱冬天情侣连帽护耳骑车保暖围脖男款冬,19.90元,5000+人收货,卡莲伦旗舰店,浙江
397,冬天帽子男女士秋冬季加绒加厚针织帽骑车防寒毛线帽青年百搭冷帽,10.49元,5000+人收货,天养合居旗舰店,浙江
398,小熊帽子秋冬女围巾手套一体冬季围脖卡通可爱保暖毛绒冬天三件套,25.80元,5000+人收货,卡兰薇旗舰店,浙江
399,加绒毛线帽子女秋冬保暖护耳美拉德韩显脸小套头卷边学生针织冷帽,22.80元,5000+人收货,mmaocoe旗舰店,浙江
400,帽子男韩版潮春秋遮阳棒球帽日系简约防晒百搭显脸小鸭舌帽女士潮,9.90元,5000+人收货,甜汐配饰,浙江
401,小熊帽子女秋冬季骑车百搭针织毛线帽保暖帽显脸小2023新款月子帽,19.60元,5000+人收货,罗兰蒂旗舰店,浙江
402,毛绒小狗帽子加厚可爱大眼保暖秋冬季毛茸茸卡通耳朵雷锋帽女,12.64元,5000+人收货,天天特卖工厂店,浙江
403,宝宝帽子秋冬季围巾一体毛绒帽婴幼儿护耳男童女童保暖加厚可爱冬,25.77元,5000+人收货,贝娜茜旗舰店,浙江
404,稻草人帽子男士冬季保暖东北加绒加厚防风防寒护耳骑行pu皮雷锋帽,43.95元,5000+人收货,稻草人服饰配件旗舰店,浙江
405,啄木鸟帽子男冬天骑行加绒加厚护耳防寒摩托车保暖棉帽男士毛线帽,26.90元,5000+人收货,啄木鸟纳众专卖店,浙江
406,黑色毛绒渔夫帽女2023新款秋冬小香风显脸小素颜针织水桶月子帽子,15.33元,5000+人收货,天天特卖工厂店,浙江
407,小熊帽子女冬季毛绒保暖加厚骑车防风连帽围脖围巾一体口罩三件套,32.90元,5000+人收货,尚品艾嘉形象店,江苏
408,宝宝冬季帽子围巾一体手套加绒保暖儿童防风护耳男女童加厚毛绒帽,16.80元,5000+人收货,乐婴爱母婴专营店,江苏
409,帽子男士冬季中老年人保暖护耳老人爸爸爷爷加厚针织毛线帽男冬天,11.90元,5000+人收货,天天特卖工厂店,浙江
410,小熊帽子围巾一体冬季女2023爆款骑车可爱保暖加厚围脖防风三件套,41.90元,5000+人收货,芭姿莎旗舰店,江苏
411,秋冬款防晒鸭舌帽男女同款加深加宽显脸小软顶帽子韩版潮流棒球帽,33.00元,5000+人收货,胡茬叔叔FOURTHSTUDIO,广东
412,石原里美羊毛贝雷帽女英伦复古大头围黑色画家秋冬毛呢帽子蓓蕾帽,35.00元,5000+人收货,真蔚旗舰店,浙江
413,儿童帽子2023秋冬新款宝宝毛绒帽子围巾一体保暖护耳帽女童针织帽,25.80元,5000+人收货,星星泡银河旗舰店,浙江
414,李宁毛线帽冬季保暖运动黑色帽子防风防寒冬天针织帽男士冷帽女生,35.00元,5000+人收货,新蓝天运动专营店,广东
415,儿童小熊帽子冬季围巾手套一体帽男女童口罩护耳帽加绒宝宝保暖帽,36.80元,5000+人收货,依依宝贝studio,浙江
416,儿童帽子女童男童秋冬季围脖一体可爱超萌加厚保暖毛绒宝宝护耳帽,12.60元,5000+人收货,沐婷服饰,江苏
417,巴拉克拉法帽子男士冬季保暖面罩围巾一体连帽围脖男加绒骑车护耳,26.80元,5000+人收货,dulin度琳旗舰店,浙江
418,羊羔毛绒棒球帽女冬季2023年新爆款时尚百搭帽子秋冬毛茸茸鸭舌帽,19.60元,5000+人收货,米莉的新帽子铺,浙江
419,毛绒渔夫帽女冬季新款加厚保暖盆帽防风护耳雷锋帽冬天毛茸茸帽子,26.80元,5000+人收货,黑眼豆豆zhou,浙江
420,大头围帽子女冬季新款羊羔毛渔夫帽秋冬显脸小水桶帽大脸保暖盆帽,27.59元,5000+人收货,慕艳雪旗舰店,浙江
421,网红堆堆帽女秋冬日系显脸小包头冷帽大头围抽绳卷边针织毛线帽子,7.80元,5000+人收货,五优家家健光专卖店,浙江
422,三丽鸥美乐蒂库洛米玉桂狗帕恰狗儿童可爱毛绒帽子围巾手套一体女,62.00元,5000+人收货,颜娅怡旗舰店,浙江
423,婴儿帽子秋冬季胎帽新生婴儿帽冬小宝宝0一3一6一12月婴幼儿可爱,11.80元,5000+人收货,小糯米的秘密小屋,浙江
424,大头围秋冬鸭舌帽子女黑色复古画家贝雷帽显脸小云朵八角帽潮休闲,15.13元,5000+人收货,天天特卖工厂店,浙江
425,冬季针织帽男加绒毛线帽围脖一体套帽护耳防寒保暖钓鱼鸭舌帽护脸,29.80元,5000+人收货,伦纪旗舰店,广东
426,啄木鸟毛线帽子男士冬季加厚骑车针织帽冬天加绒保暖防寒防风棉帽,28.00元,5000+人收货,啄木鸟纳众专卖店,浙江
427,冬季保暖显脸小毛绒针织帽子女韩版百搭护耳可爱长辫子毛毛雷锋帽,25.00元,5000+人收货,西窗烛旗舰店,浙江
428,骑车保暖神器帽子女秋冬季头盔内胆防风面罩围脖护耳护颈电动车帽,15.80元,5000+人收货,丽玫壹佰旗舰店,浙江
429,可爱狐狸耳朵毛绒帽子女冬季加厚加绒保暖骑车防寒东北护耳雷锋帽,32.00元,5000+人收货,慕艳雪旗舰店,浙江
430,儿童帽子秋冬季宝宝毛线帽时尚女童针织帽男童护耳帽保暖防风冬天,28.00元,5000+人收货,小贝童品kids,浙江
431,赵露思同款秋冬季渔夫帽子女2023新款素颜大帽檐防晒遮阳帽鸭舌帽,35.00元,5000+人收货,billizilly旗舰店,广东
432,日系秋冬冬复古百搭冬季贝雷帽韩版女潮英伦蓓蕾画家帽子女网红款,10.90元,5000+人收货,问香坊,浙江
433,日系可爱笑脸标毛线帽子女秋冬季保暖潮流百搭护耳黑色针织帽男,8.90元,4000+人收货,姵儿旗舰店,浙江
434,加厚毛绒绒针织帽子女秋冬款防寒毛线帽保暖护耳显脸小韩版大头围,36.99元,4000+人收货,unclecm,浙江
435,大头围毛线帽子女秋冬羊毛混纺冷帽潮百搭灰色宽松保暖针织帽男,39.00元,4000+人收货,茉娇婷旗舰店,浙江
436,玖慕纯羊毛针织帽子男士秋冬大头围双层加厚保暖骑车护耳毛线冷帽,79.00元,4000+人收货,玖慕旗舰店,浙江
437,冬季保暖大面罩护目全脸防寒风口罩加厚男女户外骑行防尘护耳护脸,9.90元,4000+人收货,瞎逛的猫旗舰店,浙江
438,帽子男冬季防寒面罩围脖护耳雷锋帽棉骑行摩托车头套防风保暖神器,25.90元,4000+人收货,首约旗舰店,浙江
439,大头围帽子秋冬宽帽檐女加深男棒球帽四季鸭舌帽大脸硬顶黑色冬季,24.90元,4000+人收货,型公馆服饰旗舰店,江苏
440,帽子男冬季电动车防风防寒冬天骑车保暖神器棉帽女护耳雷锋帽男士,19.80元,4000+人收货,天天特卖工厂店,浙江
441,秋冬亲子男女儿童帽子围巾一体套装宝宝暖加厚围脖套头帽加厚保暖,9.00元,4000+人收货,冰淇淋服饰配件,江苏
442,冬款可爱腮红小熊帽子冬季女毛绒茸护耳冬天保暖围巾一体秋冬百搭,25.80元,4000+人收货,依衫舞芭旗舰店,浙江
443,OVANCY可爱小熊毛绒帽子女冬季显脸小日系保暖毛茸茸针织毛线帽潮,42.00元,4000+人收货,ovancy旗舰店,浙江
444,儿童帽子围脖一体秋冬女童兔耳朵会动围巾加厚毛绒可爱宝宝护耳,20.90元,4000+人收货,Dreambaby柠檬童装,浙江
445,帽子围巾一体加厚风雪帽秋冬新款松鼠绒毛线编织女保暖网红帽,18.00元,4000+人收货,吴小姐精品优选好物,河北
446,兔毛帽子女秋冬季显脸小毛茸茸毛绒帽潮保暖护耳皮草渔夫帽大头围,45.00元,4000+人收货,黑眼豆豆zhou,浙江
447,休闲百搭鸭舌帽潮牌棒球帽男女同款,5.90元,4000+人收货,辛选优品,北京
448,侧面cm赫本风羊毛呢渔夫帽女款法式复古秋冬礼帽盆帽千金白色帽子,85.00元,4000+人收货,侧面CM,浙江
449,MLB韩国正品新款经典冷帽NY洋基队LA道奇队男女保暖针织帽毛线帽,126.00元,4000+人收货,卡特王 正品韩代,浙江
450,毛绒帽子围巾一体女冬款围脖小熊秋冬季女士骑车保暖时尚2023新款,19.80元,4000+人收货,怡情花旗舰店,浙江
451,老人帽子男冬季中年爸爸帽保暖秋冬天中老年人老头爷爷鸭舌帽护耳,39.00元,4000+人收货,赛茜曼旗舰店,浙江
452,稻草人帽子女秋冬季时尚百搭盆帽2023年爆款新款渔夫帽保暖洋气潮,29.00元,4000+人收货,稻草人服饰配件旗舰店,浙江
453,65CM大头围毛线帽男冬季黑色加绒毛线帽大码针织帽粗针织冷帽子女,29.00元,4000+人收货,戴木帽的安妮旗舰店,浙江
454,战术鸟大头围冬季雷锋帽男东北防寒保暖防风棉帽子大号大码军爸爸,78.00元,4000+人收货,战术鸟旗舰店,广东
455,帽子围脖一体女加绒保暖毛线帽老人针织帽奶奶帽冬季妈妈骑车神器,29.90元,4000+人收货,风格兔旗舰店,浙江
456,帽子女士冬季骑行保暖护耳神器电动车防风头套加绒加厚防寒雷锋帽,20.90元,4000+人收货,树洞先森您好,浙江
457,棒球帽定做太阳帽鸭舌帽男女士儿童广告遮阳帽子印字刺绣定制logo,3.90元,4000+人收货,九州帽业,北京
458,帽子男冬季保暖加绒加厚毛线帽男款针织帽套头帽冬天男士包头帽潮,23.00元,4000+人收货,贝纳登旗舰店,浙江
459,儿童帽子电动车骑车头罩挡风防风面罩冬季防冻帽保暖女童冬天头套,17.90元,4000+人收货,黛诗晖旗舰店,浙江
460,妈妈帽子女冬季中老年人秋冬天老人奶奶洋气老太太保暖针织毛线帽,68.00元,4000+人收货,缔佳旗舰店,浙江
461,毛绒秋冬格纹渔夫帽女加厚保暖防寒风盆帽字母大头围显脸小水桶帽,9.90元,4000+人收货,曲姿花旗舰店,浙江
462,男士帽子冬季加绒加厚防寒保暖棉帽男冬天中老年爸爸户外护耳帽潮,49.00元,4000+人收货,欧芬莹旗舰店,江苏
463,尼多熊胎帽初生宝宝帽子纯棉囟门帽0一3月幼儿新生婴儿帽子秋冬款,29.00元,4000+人收货,尼多熊旗舰店,浙江
464,儿童帽子秋冬款毛线帽男童男宝婴儿帽子2023新款冬季宝宝帽子男孩,20.60元,4000+人收货,萌柚兔旗舰店,浙江
465,白鹿同款纽扣帽子女秋冬毛绒保暖针织渔夫帽冷帽大头围毛线帽盆帽,17.91元,4000+人收货,粥可可,浙江
466,2023新款堆堆帽秋冬针织卷边保暖帽子女时尚百搭冷帽大头围显脸小,29.90元,4000+人收货,瞎逛的猫旗舰店,浙江
467,秋冬新款毛线帽子女护耳大头围大版加厚帽子保暖百搭套头帽针织帽,39.90元,4000+人收货,我要挣钱,浙江
468,冬季防寒帽中老年人帽子男雷锋帽加绒保暖爷爷防风帽护耳骑车棉帽,27.90元,4000+人收货,卡帝乐鳄鱼宏丰专卖店,浙江
469,帽子男士冬季潮牌针织帽男款毛线帽保暖冷帽大头围堆堆帽加厚棉帽,27.80元,4000+人收货,春虫虫旗舰店,浙江
470,会动的兔耳朵儿童帽子围巾一体2023冬季男孩女童可爱毛绒保暖围脖,12.80元,4000+人收货,糯美小希旗舰店,江苏
471,儿童帽子女冬季围巾围脖一体女童宝宝可爱兔子耳朵会动的毛绒帽潮,45.00元,4000+人收货,六彩凤旗舰店,江苏
472,儿童帽子围巾手套三件套冬季加绒加厚女童一体帽男大童保暖防风帽,31.80元,4000+人收货,天天特卖工厂店,浙江
473,2023新款小熊帽子熊耳朵套头毛线帽女冬季加厚保暖毛绒包头针织帽,24.90元,4000+人收货,疯帽子在等待爱丽丝,浙江
474,小熊耳朵毛绒帽子女冬季保暖毛线帽大头围可爱洋气秋冬护耳针织帽,29.00元,4000+人收货,慕艳雪旗舰店,浙江
475,帽子男士冬季骑车防风帽女针织帽围巾一体防寒头套冬天保暖毛线帽,14.80元,4000+人收货,纪梵保罗旗舰店,浙江
476,加大头围巴拉克拉法帽子男头套冬黑色毛线针织冷帽防风护脸面罩女,24.80元,4000+人收货,krzt旗舰店,浙江
477,啄木鸟中老年帽子男士冬季保暖护耳老人帽爸爸爷爷针织加绒毛线帽,26.90元,4000+人收货,啄木鸟服饰配件旗舰店,浙江
478,韩国正品MLB棒球帽小标男女同款可调节鸭舌帽子NY洋基队LA弯檐帽,127.00元,4000+人收货,老佛爷韩国正品代购,浙江
479,帽子男冬天加厚保暖护颈围脖毛线帽冬季加绒防寒骑车防风包头帽女,14.90元,4000+人收货,妃闲旗舰店,广东
480,冬天妈妈帽子女老太太毛线帽加绒加厚保暖中老年秋冬季休闲骑车帽,9.90元,4000+人收货,喜利多暖耀专卖店,浙江
